-55, -50, 30.133
-53.655, -51.48, 20
-52.274, -52.925, 100
-50.82, -54.299, 100
-49.309, -55.606, 100
-47.761, -56.873, 100
-46.143, -58.048, 100
-44.509, -59.201, 100
-42.813, -60.261, 100
-41.101, -61.294, 100
-39.348, -62.257, 100
-37.574, -63.178, 100
-35.772, -64.045, 100
-33.947, -64.862, 100
-32.104, -65.638, 100
-30.238, -66.358, 100
-28.36, -67.046, 100
-26.462, -67.674, 100
-24.555, -68.276, 100
-22.629, -68.817, 100
-20.698, -69.336, 100
-18.751, -69.794, 100
-16.8, -70.232, 100
-14.836, -70.61, 100
-12.869, -70.967, 100
-10.891, -71.267, 100
-8.911, -71.545, 100
-6.924, -71.768, 100
-4.934, -71.967, 100
-2.939, -72.114, 100
-0.943, -72.234, 100
1.055, -72.303, 100
3.055, -72.343, 100
5.055, -72.333, 100
7.054, -72.293, 100
9.052, -72.202, 100
11.048, -72.078, 100
13.04, -71.904, 100
15.029, -71.695, 100
17.011, -71.433, 100
18.989, -71.135, 100
20.957, -70.78, 100
22.918, -70.391, 100
24.865, -69.936, 100
26.806, -69.452, 100
28.725, -68.89, 100
30.638, -68.305, 100
32.519, -67.628, 100
34.395, -66.936, 100
36.229, -66.137, 100
38.051, -65.315, 100
39.831, -64.403, 100
41.583, -63.44, 100
43.297, -62.409, 100
44.958, -61.298, 99.152
46.593, -60.145, 96.557
48.139, -58.878, 93.89
49.654, -57.574, 91.146
51.082, -56.174, 88.315
52.442, -54.71, 85.394
53.741, -53.189, 82.366
54.916, -51.572, 79.224
56.042, -49.92, 75.952
57.032, -48.183, 72.531
57.938, -46.402, 68.944
58.753, -44.576, 65.156
59.426, -42.694, 61.137
60.052, -40.795, 56.832
60.493, -38.844, 52.171
60.892, -36.886, 47.056
61.143, -34.902, 41.306
61.331, -32.913, 34.622
61.398, -30.914, 26.282
61.398, -28.194, 0
61.398, -28.194, 0
61.403, -8.194, 0
endData
127
100
200
-55, -50, -26.941, -83.478, 63.698, -81.82, 61.398, -28.194
#PATH.JERRYIO-DATA {"appVersion":"0.5.1","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":12,"robotHeight":12,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"FGr5gO6WSt","x":-55,"y":-50,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"rsv9MgxJm1","x":-26.94130589461496,"y":-83.47757592308142,"lock":false,"visible":true,"__type":"control"},{"uid":"T820Y695HU","x":63.69770148856404,"y":-81.8195453002184,"lock":false,"visible":true,"__type":"control"},{"uid":"8fzV8WBML4","x":61.398347272003186,"y":-28.194444444444446,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"g88zU6dMeU"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":4,"label":"4"},"step":0.01,"from":1.4,"to":1.8},"maxDecelerationRate":127},"name":"Path","uid":"QZRNhDrfwD","lock":false,"visible":true}]}
